age,education,black,hispanic,married,nodegree,re74,re75,t,y
35.0,12.0,0.0,0.0,1.0,0.0,25078.615,26854.84,1,28990.98
25.0,14.0,0.0,0.0,1.0,0.0,16065.988,15217.742,1,15984.888
22.0,13.0,1.0,0.0,1.0,0.0,15403.756,14320.79,1,30818.56
40.0,11.0,0.0,0.0,1.0,1.0,28409.37,12532.258,1,24885.262
44.0,17.0,0.0,0.0,1.0,0.0,37226.07,32075.42,1,26835.812
50.0,11.0,1.0,0.0,0.0,1.0,10188.187,17903.227,1,12808.947
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
53.0,14.0,1.0,0.0,1.0,0.0,7641.1406,8421.678,1,6184.892
28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,17210.135
28.0,12.0,0.0,0.0,1.0,0.0,11755.601,12532.258,1,13559.017
45.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0
26.0,10.0,0.0,0.0,0.0,1.0,12000.509,14322.581,1,0.0
29.0,10.0,1.0,0.0,1.0,1.0,8464.032,8325.0,1,20188.867
28.0,12.0,0.0,0.0,1.0,0.0,23511.201,22379.031,1,26247.178
32.0,12.0,1.0,0.0,1.0,0.0,18613.035,16112.903,1,22035.625
26.0,12.0,0.0,0.0,1.0,0.0,25078.615,23274.193,1,15978.971
46.0,10.0,0.0,0.0,1.0,1.0,20944.562,21338.855,1,25696.95
36.0,8.0,0.0,1.0,1.0,1.0,19592.668,11995.161,1,17469.545
43.0,11.0,1.0,0.0,1.0,1.0,17633.4,14322.581,1,21906.89
48.0,16.0,0.0,0.0,1.0,0.0,48981.67,50129.03,1,61311.594
25.0,14.0,0.0,1.0,1.0,0.0,15674.134,14322.581,1,0.0
49.0,8.0,0.0,0.0,0.0,1.0,21551.936,36316.695,1,25085.578
31.0,16.0,0.0,0.0,1.0,0.0,19592.668,17903.227,1,18433.445
21.0,14.0,0.0,0.0,1.0,0.0,4898.167,7161.2905,1,20179.576
27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
50.0,11.0,0.0,0.0,1.0,1.0,36205.29,38563.547,1,32346.27
46.0,8.0,0.0,0.0,1.0,1.0,0.0,8951.613,1,6884.384
48.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1,10265.381
26.0,12.0,1.0,0.0,1.0,0.0,15674.134,15217.742,1,19097.225
27.0,16.0,0.0,0.0,0.0,0.0,7837.0674,0.0,1,9145.398
24.0,12.0,0.0,0.0,1.0,0.0,13714.868,16112.903,1,19071.342
29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
49.0,17.0,0.0,0.0,1.0,0.0,30956.414,31867.742,1,24198.062
34.0,11.0,0.0,0.0,1.0,1.0,15184.318,0.0,1,19893.371
52.0,5.0,0.0,0.0,1.0,1.0,13714.868,14322.581,1,22840.762
20.0,7.0,1.0,0.0,1.0,1.0,19592.668,11637.097,1,17303.592
23.0,12.0,1.0,0.0,1.0,0.0,7837.0674,12532.258,1,0.0
25.0,12.0,0.0,0.0,1.0,0.0,28017.516,31062.098,1,26941.756
24.0,16.0,0.0,0.0,1.0,0.0,14694.501,16470.969,1,27828.818
48.0,6.0,0.0,1.0,1.0,1.0,38670.05,42967.742,1,38617.453
41.0,8.0,1.0,0.0,1.0,1.0,36691.188,32888.227,1,30660.955
19.0,10.0,1.0,0.0,0.0,1.0,4702.24,3437.4194,1,9810.235
47.0,16.0,0.0,0.0,1.0,0.0,68574.336,71612.91,1,71394.03
20.0,12.0,0.0,0.0,1.0,0.0,22531.568,23274.193,1,23104.664
38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
39.0,7.0,0.0,0.0,1.0,1.0,21712.596,24065.516,1,13750.231
32.0,16.0,0.0,0.0,1.0,0.0,27625.662,29540.322,1,39226.37
52.0,17.0,0.0,0.0,1.0,0.0,63676.17,60870.97,1,65134.812
35.0,16.0,0.0,0.0,1.0,0.0,34091.242,26854.84,1,32370.174
23.0,10.0,1.0,0.0,0.0,1.0,1469.4501,5370.968,1,10867.252
27.0,12.0,0.0,0.0,1.0,0.0,8816.7,44758.066,1,45376.664
25.0,12.0,1.0,0.0,1.0,0.0,9796.334,21483.871,1,19161.367
26.0,14.0,0.0,0.0,1.0,0.0,5877.8003,13427.419,1,2787.0354
29.0,16.0,0.0,0.0,1.0,0.0,4800.2036,17187.098,1,22815.791
39.0,11.0,1.0,0.0,1.0,1.0,9992.261,11637.097,1,0.0
47.0,12.0,0.0,0.0,1.0,0.0,32915.684,27750.0,1,44566.74
47.0,7.0,0.0,0.0,1.0,1.0,24784.725,23811.29,1,27644.38
27.0,12.0,0.0,0.0,1.0,0.0,13910.794,14859.677,1,12940.36
48.0,16.0,0.0,0.0,1.0,0.0,23511.201,23274.193,1,20459.373
35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
23.0,15.0,0.0,0.0,1.0,0.0,16955.494,20844.727,1,18796.66
53.0,7.0,0.0,0.0,1.0,1.0,19592.668,19693.549,1,35335.51
39.0,12.0,0.0,0.0,0.0,0.0,23511.201,31509.678,1,38844.812
50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10376.639
23.0,12.0,1.0,0.0,1.0,0.0,3918.5337,11637.097,1,0.0
37.0,15.0,0.0,1.0,1.0,0.0,45063.137,39387.098,1,42369.27
50.0,6.0,1.0,0.0,1.0,1.0,13033.043,4092.6775,1,12292.662
49.0,11.0,0.0,0.0,1.0,1.0,25470.469,19693.549,1,20370.816
36.0,11.0,1.0,0.0,0.0,1.0,29389.002,25982.951,1,22908.31
23.0,11.0,1.0,0.0,1.0,1.0,17116.154,10741.935,1,25217.375
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
41.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1,7986.399
54.0,15.0,0.0,0.0,1.0,0.0,48981.67,35806.453,1,45371.98
27.0,12.0,1.0,0.0,1.0,0.0,14694.501,13427.419,1,0.0
42.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
26.0,16.0,0.0,0.0,1.0,0.0,32327.902,27750.0,1,16849.785
24.0,16.0,0.0,0.0,0.0,0.0,4898.167,8951.613,1,223.79973
45.0,12.0,0.0,0.0,1.0,0.0,31348.27,27391.936,1,23852.873
44.0,12.0,1.0,0.0,1.0,0.0,18613.035,23632.258,1,20122.658
23.0,10.0,1.0,0.0,0.0,1.0,3918.5337,7161.2905,1,6360.13
24.0,10.0,1.0,0.0,1.0,1.0,9012.627,6624.1934,1,0.0
24.0,12.0,0.0,1.0,1.0,0.0,23511.201,21483.871,1,33009.02
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
22.0,12.0,0.0,0.0,1.0,0.0,15478.208,8951.613,1,16318.345
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7453.6206
28.0,14.0,1.0,0.0,1.0,0.0,17633.4,12532.258,1,28053.816
29.0,12.0,0.0,0.0,1.0,0.0,10775.967,12532.258,1,15644.008
51.0,8.0,0.0,0.0,1.0,1.0,11986.794,1546.8387,1,0.0
49.0,12.0,0.0,0.0,1.0,0.0,25862.322,28645.16,1,27826.107
23.0,14.0,0.0,0.0,0.0,0.0,22139.715,18798.387,1,21416.799
28.0,14.0,0.0,0.0,1.0,0.0,19984.521,12532.258,1,15175.832
23.0,12.0,1.0,0.0,1.0,0.0,3918.5337,2864.516,1,11747.14
28.0,12.0,0.0,0.0,1.0,0.0,13714.868,13606.452,1,12039.044
43.0,14.0,0.0,0.0,1.0,0.0,2645.0103,0.0,1,11962.536
25.0,12.0,1.0,0.0,1.0,0.0,19592.668,5370.968,1,24449.305
30.0,12.0,0.0,0.0,1.0,0.0,25470.469,25959.678,1,30191.81
24.0,14.0,0.0,0.0,1.0,0.0,20141.264,0.0,1,20580.746
18.0,12.0,0.0,0.0,0.0,0.0,8816.7,14322.581,1,25075.998
39.0,12.0,0.0,0.0,1.0,0.0,26450.102,27750.0,1,30484.7
30.0,9.0,0.0,0.0,1.0,1.0,15478.208,7877.4194,1,15914.777
22.0,14.0,0.0,0.0,1.0,0.0,30368.635,20588.71,1,26721.223
55.0,12.0,0.0,0.0,1.0,0.0,23511.201,26854.84,1,38526.434
33.0,11.0,1.0,0.0,1.0,1.0,6857.4336,11637.097,1,3519.525
37.0,14.0,0.0,0.0,1.0,0.0,30368.635,44758.066,1,38945.902
24.0,10.0,1.0,0.0,1.0,1.0,14482.9,10741.935,1,0.0
51.0,12.0,1.0,0.0,1.0,0.0,23511.201,25601.613,1,18590.95
45.0,12.0,0.0,0.0,1.0,0.0,35266.8,38366.613,1,31275.14
32.0,16.0,0.0,0.0,1.0,0.0,23511.201,25959.678,1,22153.56
44.0,10.0,1.0,0.0,1.0,1.0,20993.545,19190.469,1,12525.238
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
33.0,12.0,0.0,0.0,1.0,0.0,22531.568,26496.773,1,32054.865
30.0,12.0,0.0,0.0,0.0,0.0,16457.842,14680.645,1,17058.309
34.0,16.0,0.0,0.0,1.0,0.0,48981.67,62661.29,1,63287.887
31.0,11.0,1.0,0.0,0.0,1.0,15674.134,4316.468,1,15553.181
29.0,10.0,1.0,0.0,1.0,1.0,7641.1406,8122.6934,1,9086.159
20.0,11.0,1.0,0.0,0.0,1.0,16318.62,1484.994,1,11225.7
34.0,12.0,0.0,0.0,1.0,0.0,21943.787,20409.678,1,23533.516
43.0,12.0,0.0,0.0,1.0,0.0,18808.96,17903.227,1,36208.184
23.0,14.0,0.0,0.0,1.0,0.0,18722.754,21662.902,1,28564.666
25.0,12.0,0.0,0.0,1.0,0.0,16653.768,12181.355,1,0.0
36.0,17.0,0.0,0.0,1.0,0.0,29389.002,34911.29,1,35347.453
28.0,12.0,0.0,0.0,1.0,0.0,23511.201,21483.871,1,32755.871
19.0,12.0,0.0,0.0,1.0,0.0,9796.334,9846.774,1,10380.978
46.0,11.0,0.0,0.0,1.0,1.0,34287.168,30077.42,1,28156.725
37.0,9.0,0.0,0.0,0.0,1.0,940.44806,3544.8386,1,0.0
52.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1,6513.5044
44.0,12.0,0.0,0.0,1.0,0.0,26450.102,25959.678,1,25016.424
23.0,12.0,1.0,0.0,1.0,0.0,17672.588,14322.581,1,24708.305
29.0,17.0,0.0,0.0,1.0,0.0,16653.768,16112.903,1,16058.02
37.0,11.0,1.0,0.0,1.0,1.0,29389.002,21483.871,1,2787.3335
38.0,12.0,1.0,0.0,1.0,0.0,35266.8,25064.516,1,31726.498
37.0,8.0,0.0,0.0,1.0,1.0,21481.4,14322.581,1,18490.482
52.0,10.0,0.0,0.0,1.0,1.0,13714.868,12174.194,1,21466.195
53.0,4.0,0.0,0.0,1.0,1.0,12039.695,2660.4194,1,6670.7993
26.0,12.0,0.0,0.0,1.0,0.0,13714.868,716.129,1,0.0
20.0,9.0,0.0,1.0,0.0,1.0,12260.78,5875.049,1,15289.616
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0
30.0,11.0,0.0,0.0,1.0,1.0,24882.688,26854.84,1,28687.3
28.0,12.0,0.0,0.0,1.0,0.0,14694.501,15933.871,1,30244.371
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1,7880.7075
28.0,12.0,0.0,0.0,1.0,0.0,23511.201,18798.387,1,23288.398
40.0,10.0,0.0,0.0,1.0,1.0,14302.648,24169.355,1,31977.742
46.0,17.0,0.0,0.0,1.0,0.0,45063.137,57290.324,1,42049.31
48.0,12.0,0.0,0.0,1.0,0.0,22321.928,23881.113,1,22215.18
27.0,17.0,0.0,0.0,1.0,0.0,25078.615,19693.549,1,22024.758
39.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1,4627.7075
23.0,12.0,1.0,0.0,1.0,0.0,9796.334,12532.258,1,19851.922
32.0,14.0,0.0,0.0,1.0,0.0,34874.95,35788.547,1,33248.42
27.0,12.0,1.0,0.0,1.0,0.0,9796.334,0.0,1,0.0
22.0,9.0,1.0,0.0,1.0,1.0,11708.578,10419.677,1,25105.66
43.0,17.0,0.0,0.0,1.0,0.0,49961.305,48338.71,1,39468.027
31.0,15.0,1.0,0.0,0.0,0.0,26450.102,26854.84,1,29302.055
43.0,14.0,0.0,0.0,0.0,0.0,29389.002,30435.484,1,27847.725
44.0,8.0,0.0,0.0,1.0,1.0,18025.256,18798.387,1,36413.895
52.0,4.0,1.0,0.0,1.0,1.0,5877.8003,11637.097,1,15863.987
35.0,15.0,1.0,0.0,1.0,0.0,29477.17,34098.484,1,36099.043
42.0,12.0,1.0,0.0,0.0,0.0,23511.201,21483.871,1,35365.312
33.0,17.0,0.0,0.0,1.0,0.0,27037.883,31867.742,1,30694.967
48.0,5.0,1.0,0.0,1.0,1.0,12343.381,13606.452,1,19163.863
27.0,17.0,0.0,0.0,1.0,0.0,34287.168,37596.773,1,35523.418
50.0,16.0,0.0,0.0,0.0,0.0,23511.201,14322.581,1,13021.238
31.0,12.0,0.0,0.0,1.0,0.0,29584.93,26854.84,1,32791.5
26.0,12.0,0.0,0.0,1.0,0.0,19263.512,13024.597,1,19636.94
37.0,12.0,0.0,0.0,1.0,0.0,15674.134,8951.613,1,5791.9805
30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
28.0,13.0,0.0,0.0,1.0,0.0,15282.281,14322.581,1,2298.768
29.0,10.0,0.0,0.0,1.0,1.0,41144.6,8951.613,1,35078.324
24.0,16.0,0.0,0.0,1.0,0.0,22335.643,22880.322,1,35131.73
28.0,6.0,0.0,0.0,1.0,1.0,13734.46,6395.032,1,19738.955
23.0,12.0,0.0,0.0,1.0,0.0,23511.201,19854.678,1,28591.465
46.0,12.0,1.0,0.0,1.0,0.0,20572.3,32225.807,1,25817.623
44.0,5.0,1.0,0.0,1.0,1.0,9796.334,8951.613,1,0.0
40.0,12.0,0.0,0.0,1.0,0.0,20572.3,24772.693,1,30798.617
34.0,12.0,0.0,0.0,1.0,0.0,22531.568,22379.031,1,25280.215
50.0,12.0,1.0,0.0,1.0,0.0,29193.074,17903.227,1,21159.582
23.0,9.0,0.0,0.0,1.0,1.0,11167.821,11995.161,1,3785.6458
26.0,12.0,1.0,0.0,1.0,0.0,17633.4,18798.387,1,27406.594
46.0,8.0,1.0,0.0,0.0,1.0,3165.658,2594.723,1,0.0
45.0,5.0,0.0,0.0,1.0,1.0,31348.27,37596.773,1,30387.688
22.0,14.0,1.0,0.0,1.0,0.0,16849.695,21125.807,1,16735.084
22.0,12.0,0.0,0.0,1.0,0.0,14694.501,16829.031,1,16248.918
30.0,10.0,0.0,0.0,1.0,1.0,23511.201,28645.16,1,36958.32
54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,15736.308
25.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1,9585.061
36.0,16.0,0.0,0.0,0.0,0.0,5290.0205,4833.871,1,0.0
44.0,9.0,1.0,0.0,1.0,1.0,13366.118,14644.839,1,34735.3
47.0,10.0,0.0,1.0,1.0,1.0,21943.787,18977.42,1,3406.7258
19.0,12.0,1.0,0.0,0.0,0.0,5387.984,8056.4517,1,4907.3984
40.0,12.0,0.0,0.0,1.0,0.0,25707.54,20409.678,1,20228.574
39.0,10.0,1.0,0.0,0.0,1.0,11755.601,12532.258,1,97500.29
49.0,12.0,0.0,0.0,1.0,0.0,72492.875,71433.87,1,65740.234
45.0,12.0,0.0,0.0,1.0,0.0,11771.275,11270.081,1,62827.7
42.0,5.0,1.0,0.0,1.0,1.0,7837.0674,7161.2905,1,8143.7153
28.0,13.0,0.0,0.0,1.0,0.0,24490.836,23868.58,1,23531.373
42.0,12.0,0.0,0.0,1.0,0.0,44475.355,47232.29,1,46584.625
53.0,12.0,0.0,0.0,1.0,0.0,17633.4,16112.903,1,14329.609
37.0,14.0,0.0,1.0,1.0,0.0,30108.053,26854.84,1,26138.807
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1,5373.684
37.0,11.0,0.0,0.0,1.0,1.0,12735.234,0.0,1,0.0
47.0,4.0,0.0,0.0,1.0,1.0,9355.499,20884.113,1,8560.902
34.0,7.0,0.0,0.0,0.0,1.0,17619.686,20481.29,1,24938.465
20.0,12.0,1.0,0.0,1.0,0.0,19592.668,16709.08,1,21440.346
48.0,12.0,0.0,0.0,1.0,0.0,30860.41,29269.984,1,28976.312
34.0,14.0,0.0,0.0,1.0,0.0,21551.936,23274.193,1,33653.555
30.0,13.0,0.0,0.0,1.0,0.0,62696.54,75193.55,1,51081.723
33.0,12.0,0.0,0.0,1.0,0.0,13714.868,18082.258,1,47475.36
28.0,15.0,0.0,0.0,1.0,0.0,15082.436,18619.355,1,24366.83
22.0,12.0,1.0,0.0,0.0,0.0,6583.1367,4475.8066,1,19389.994
26.0,16.0,0.0,0.0,1.0,0.0,29389.002,28645.16,1,45070.016
25.0,14.0,0.0,0.0,1.0,0.0,33307.535,31330.645,1,36293.676
25.0,12.0,1.0,0.0,0.0,0.0,16653.768,14859.677,1,16001.27
23.0,17.0,0.0,0.0,0.0,0.0,12735.234,14322.581,1,13884.822
27.0,12.0,1.0,0.0,1.0,0.0,3670.872,334.0493,1,11878.341
25.0,14.0,0.0,0.0,0.0,0.0,6857.4336,1790.3226,1,19561.621
38.0,17.0,0.0,0.0,0.0,0.0,32327.902,32225.807,1,51546.777
42.0,6.0,1.0,0.0,1.0,1.0,31348.27,28645.16,1,32809.086
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
27.0,8.0,1.0,0.0,0.0,1.0,6269.654,6624.1934,1,24672.244
22.0,12.0,0.0,0.0,0.0,0.0,15674.134,11637.097,1,34578.332
44.0,14.0,0.0,0.0,1.0,0.0,32719.756,29540.322,1,37196.008
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1684.7386
23.0,16.0,0.0,0.0,1.0,0.0,0.0,1521.7742,1,0.0
31.0,13.0,0.0,0.0,1.0,0.0,20572.3,33658.066,1,38634.418
25.0,12.0,0.0,0.0,1.0,0.0,23119.348,24074.469,1,27229.824
44.0,13.0,0.0,0.0,1.0,0.0,27429.734,26774.273,1,34286.227
51.0,10.0,0.0,0.0,1.0,1.0,21943.787,23274.193,1,19555.73
51.0,10.0,0.0,0.0,1.0,1.0,21943.787,23274.193,1,26500.576
40.0,2.0,1.0,0.0,1.0,1.0,17645.156,13427.419,1,10123.899
28.0,12.0,0.0,0.0,1.0,0.0,30760.488,28824.193,1,24205.648
28.0,11.0,0.0,0.0,1.0,1.0,14106.721,10741.935,1,16741.803
31.0,17.0,0.0,0.0,1.0,0.0,35266.8,31806.871,1,47884.82
24.0,12.0,0.0,0.0,1.0,0.0,16884.96,9311.468,1,15076.36
35.0,8.0,0.0,0.0,1.0,1.0,11167.821,18796.598,1,28958.777
22.0,12.0,0.0,0.0,1.0,0.0,17703.936,12532.258,1,25256.643
23.0,13.0,0.0,0.0,1.0,0.0,9698.371,8593.549,1,11946.392
38.0,12.0,1.0,0.0,1.0,0.0,40570.54,10741.935,1,0.0
22.0,12.0,1.0,0.0,1.0,0.0,1269.6049,0.0,1,0.0
24.0,17.0,0.0,0.0,0.0,0.0,9796.334,16112.903,1,12115.134
51.0,16.0,0.0,0.0,0.0,0.0,25470.469,24169.355,1,33824.89
43.0,12.0,0.0,0.0,1.0,0.0,19592.668,21739.887,1,19957.326
49.0,10.0,0.0,0.0,1.0,1.0,22727.494,23095.16,1,24257.754
27.0,17.0,0.0,0.0,0.0,0.0,40164.97,41177.418,1,44506.047
25.0,17.0,0.0,0.0,1.0,0.0,41144.6,35806.453,1,0.0
55.0,3.0,1.0,0.0,1.0,1.0,5877.8003,5370.968,1,0.0
22.0,15.0,0.0,0.0,1.0,0.0,2547.0469,17187.098,1,20967.83
44.0,11.0,1.0,0.0,1.0,1.0,24294.908,35806.453,1,33169.31
27.0,12.0,1.0,0.0,1.0,0.0,24686.762,22558.064,1,22711.264
41.0,16.0,1.0,0.0,1.0,0.0,33307.535,23274.193,1,26427.531
46.0,12.0,0.0,0.0,1.0,0.0,11167.821,7161.2905,1,18826.686
21.0,9.0,1.0,0.0,0.0,1.0,13127.088,16327.742,1,19233.512
42.0,17.0,0.0,0.0,1.0,0.0,23511.201,22379.031,1,16912.309
47.0,11.0,0.0,0.0,1.0,1.0,16928.064,15409.306,1,17736.502
33.0,17.0,0.0,0.0,0.0,0.0,19396.74,0.0,1,11317.774
40.0,17.0,0.0,1.0,1.0,0.0,39185.336,41177.418,1,47739.19
20.0,10.0,0.0,1.0,1.0,1.0,9208.554,8951.613,1,20494.674
23.0,12.0,0.0,0.0,1.0,0.0,19592.668,21483.871,1,20768.08
28.0,12.0,0.0,0.0,1.0,0.0,21551.936,10562.903,1,5674.1587
46.0,8.0,0.0,0.0,1.0,1.0,16457.842,16112.903,1,22313.49
40.0,12.0,0.0,0.0,1.0,0.0,19592.668,19335.484,1,13885.459
34.0,12.0,0.0,0.0,1.0,0.0,34731.92,30435.484,1,34004.71
23.0,12.0,1.0,0.0,0.0,0.0,6269.341,3039.96,1,0.0
23.0,13.0,0.0,0.0,1.0,0.0,11755.601,13427.419,1,12823.761
28.0,17.0,0.0,0.0,1.0,0.0,28017.516,31151.613,1,98209.31
41.0,12.0,0.0,0.0,1.0,0.0,14684.705,23274.193,1,18151.994
28.0,17.0,0.0,0.0,1.0,0.0,23511.201,20946.773,1,29327.379
30.0,12.0,1.0,0.0,1.0,0.0,17760.754,17366.129,1,19586.473
20.0,13.0,0.0,1.0,0.0,0.0,9404.48,0.0,1,5764.59
27.0,12.0,0.0,0.0,1.0,0.0,11363.747,12532.258,1,0.0
27.0,12.0,0.0,0.0,1.0,0.0,21943.787,20588.71,1,15616.59
27.0,16.0,0.0,0.0,1.0,0.0,21551.936,23274.193,1,27445.268
20.0,12.0,0.0,0.0,1.0,0.0,9796.334,13427.419,1,5815.107
27.0,17.0,0.0,0.0,1.0,0.0,13127.088,10741.935,1,4743.9136
54.0,8.0,0.0,1.0,1.0,1.0,14302.648,0.0,1,0.0
28.0,12.0,1.0,0.0,1.0,0.0,33503.46,26854.84,1,81458.984
53.0,12.0,1.0,0.0,1.0,0.0,19592.668,21483.871,1,41901.465
41.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1,5015.8643
27.0,14.0,0.0,0.0,1.0,0.0,22218.086,23306.42,1,32676.105
30.0,10.0,1.0,0.0,1.0,1.0,22335.643,0.0,1,0.0
27.0,12.0,1.0,0.0,0.0,0.0,2143.413,357.9499,1,17959.027
29.0,12.0,0.0,0.0,0.0,0.0,15478.208,14370.919,1,29572.062
53.0,10.0,0.0,0.0,1.0,1.0,19984.521,21483.871,1,17622.732
42.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0
31.0,14.0,0.0,0.0,1.0,0.0,21140.488,20141.129,1,23605.656
44.0,15.0,0.0,0.0,1.0,0.0,43103.87,39387.098,1,48198.727
25.0,16.0,1.0,0.0,1.0,0.0,16653.768,17008.064,1,23884.324
23.0,12.0,1.0,0.0,0.0,0.0,5506.308,501.0741,1,0.0
23.0,12.0,0.0,0.0,0.0,0.0,13714.868,10741.935,1,27000.88
47.0,10.0,0.0,0.0,1.0,1.0,19004.889,17903.227,1,32763.518
21.0,9.0,0.0,0.0,1.0,1.0,17633.4,3202.8872,1,10046.625
38.0,9.0,0.0,0.0,1.0,1.0,29976.781,25064.516,1,25940.068
27.0,12.0,1.0,0.0,1.0,0.0,13127.088,12353.226,1,0.0
27.0,15.0,0.0,0.0,1.0,0.0,3722.607,4654.839,1,22246.717
44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6602.248
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
27.0,12.0,0.0,0.0,1.0,0.0,19592.668,18082.258,1,35175.918
29.0,14.0,0.0,0.0,1.0,0.0,17633.4,17187.098,1,4684.6895
21.0,12.0,1.0,0.0,1.0,0.0,15674.134,16112.903,1,19689.66
27.0,13.0,0.0,0.0,0.0,0.0,23511.201,21483.871,1,21223.58
23.0,12.0,0.0,0.0,1.0,0.0,21551.936,25959.678,1,19651.066
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
40.0,12.0,0.0,0.0,1.0,0.0,31348.27,31330.645,1,30386.62
55.0,3.0,1.0,0.0,1.0,1.0,14547.556,13463.226,1,9491.918
25.0,16.0,0.0,0.0,1.0,0.0,20964.154,24706.451,1,33952.65
22.0,16.0,0.0,0.0,0.0,0.0,16653.768,22737.098,1,17363.762
26.0,17.0,0.0,0.0,1.0,0.0,13714.868,29540.322,1,16721.016
27.0,16.0,0.0,0.0,1.0,0.0,36246.438,0.0,1,25184.5
42.0,6.0,0.0,1.0,1.0,1.0,10775.967,22558.064,1,33131.82
30.0,17.0,1.0,0.0,1.0,0.0,22139.715,27929.031,1,27632.328
24.0,12.0,0.0,0.0,1.0,0.0,11755.601,11074.935,1,13557.996
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
26.0,14.0,0.0,0.0,1.0,0.0,17045.621,25064.516,1,29281.38
21.0,8.0,1.0,0.0,0.0,1.0,0.0,895.1613,1,4069.9846
29.0,17.0,0.0,0.0,1.0,0.0,45063.137,35806.453,1,40702.117
21.0,12.0,0.0,0.0,0.0,0.0,16653.768,17903.227,1,21713.586
33.0,12.0,0.0,0.0,1.0,0.0,21551.936,21483.871,1,27492.127
26.0,13.0,0.0,0.0,1.0,0.0,22531.568,22379.031,1,27084.22
32.0,17.0,0.0,0.0,1.0,0.0,76411.41,64451.613,1,73664.68
27.0,16.0,0.0,0.0,1.0,0.0,19592.668,12532.258,1,19642.67
24.0,16.0,0.0,0.0,1.0,0.0,5877.8003,4833.871,1,0.0
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0
20.0,12.0,0.0,0.0,1.0,0.0,13902.957,14322.581,1,8860.831
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0
54.0,8.0,0.0,0.0,1.0,1.0,23511.201,21483.871,1,35914.508
35.0,12.0,0.0,0.0,1.0,0.0,10188.187,9309.678,1,16515.25
35.0,14.0,0.0,0.0,1.0,0.0,18613.035,19693.549,1,27222.553
37.0,17.0,0.0,0.0,1.0,0.0,48981.67,44758.066,1,37033.16
47.0,16.0,0.0,0.0,1.0,0.0,60737.27,60870.97,1,46228.66
24.0,12.0,1.0,0.0,0.0,0.0,10775.967,9309.678,1,19239.33
40.0,16.0,0.0,0.0,1.0,0.0,35266.8,44758.066,1,40117.453
19.0,11.0,1.0,0.0,0.0,1.0,29725.996,8806.597,1,4914.88
43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,9788.734
22.0,12.0,0.0,0.0,1.0,0.0,15674.134,22916.129,1,26442.447
48.0,12.0,1.0,0.0,1.0,0.0,26908.57,22558.064,1,21404.783
42.0,9.0,1.0,0.0,1.0,1.0,0.0,3058.531,1,5548.206
35.0,12.0,0.0,0.0,1.0,0.0,35266.8,26854.84,1,20743.418
19.0,13.0,0.0,0.0,1.0,0.0,12735.234,19693.549,1,15393.926
44.0,3.0,1.0,0.0,1.0,1.0,25470.469,21483.871,1,30033.79
31.0,12.0,0.0,0.0,1.0,0.0,25470.469,23274.193,1,32889.523
29.0,12.0,1.0,0.0,1.0,0.0,11755.601,9846.774,1,12906.57
52.0,15.0,0.0,0.0,1.0,0.0,39185.336,35806.453,1,37327.215
45.0,16.0,0.0,0.0,1.0,0.0,43103.87,48338.71,1,48694.992
26.0,8.0,1.0,0.0,1.0,1.0,5681.8735,4296.7744,1,0.0
